アステラス薬、自己株9100万株消却へ=株式総数の4.60%-予定日5月31日,アステラス製薬は２５日、自己株式９１００万株を消却すると発表した。発行済み株式総数の４．６０％。消却予定日は５月３１日。（2019/0...
シュナイダー、データセンター向け冷却ソリューションを発売,シュナイダーエレクトリックは4月25日、データセンター(DC)やサーバルームの局所冷却「Uniflair InRow Cooling」...
福知山線脱線事故から14年 現場で初の追悼慰霊式,動画を見る（元記事へ）　乗客乗員107人が死亡した兵庫県尼崎市のJR福知山線脱線事故から25日で14年です。今年は慰霊式が初めて事故現...
“辺野古”別の港から埋め立て用土砂搬出...市民反発,動画を見る（元記事へ）　沖縄県名護市辺野古のアメリカ軍基地建設で政府は25日、新たに別の港からも埋め立て用土砂の搬出作業を始めました。...
JR福知山線脱線14年、事故現場で初の追悼慰霊式,"乗客１０６人が死亡したＪＲ福知山線の脱線事故から２５日で１４年です。今年初めて、事故現場で追悼慰霊式が開かれました。
　２００５年、ス..."
日産 フーガ、クラウン 追撃なるか...次期型は若返りの大勝負？,日産 フーガ 次期型 予想CGもっと画像を見る『セドリック/グロリア』のDNAを受け継ぐ日産の上級4ドアセダン『フーガ』が、次期型で大...
有森裕子理事「渋谷と、日本陸連で元気と健康を」,渋谷区との「相互協力に関する協定」調印式セレモニーに出席した日本陸連の有森裕子理事（右）と尾県貢専務理事（撮影・益田一弘）日本陸連が、...
閣僚日程廃棄「問題ない」=菅長官,菅義偉官房長官は２５日午前の記者会見で、閣僚の面会記録などを記した日程表が各省庁により短期間で廃棄されていたことに関し「それぞれの責任...
スリランカ爆破テロで犠牲 高橋香さんが無言の帰国,動画を見る（元記事へ）　スリランカの連続爆破テロ事件に巻き込まれて死亡した高橋香さん（39）の遺体が25日朝に成田空港に帰国しました。...
“バンクシーのネズミ”本物か？きょうから都庁で,動画を見る（元記事へ）　世界的な風刺画アーティスト「バンクシー」の作品の可能性があるネズミの絵が25日に東京都庁で一般に公開されました...
「免許を取り上げなかった娘や息子にも怒り」百田尚樹氏、池袋暴走事故犯人と家族を厳しく糾弾で賛否,百田尚樹氏　作家の百田尚樹氏が24日、池袋暴走事故について、Twitter上で独自の見解を披露し、称賛の声が相次いでいる。　百田氏は、...
JR脱線事故14年 追悼の警笛、乗客ら祈り,事故発生時刻に近い２５日午前９時１５分ごろ、事故が起きた兵庫県尼崎市の現場カーブを通過した新三田発同志社前行き快速電車の車内では、犠牲...
JR脱線事故14年 現場で初の慰霊式、受け止めはさまざま,大きく姿を変えた現場で事故の記憶を風化させないとの誓いを新たにした。ＪＲ福知山線脱線事故から１４年となった２５日に初めて兵庫県尼崎市の...
野口英世賞に2博士 ワクチン研究で業績 医療人材育成に尽力,政府は２５日、アフリカの医学研究や医療活動に貢献した個人、団体をたたえる「野口英世アフリカ賞」の第３回受賞者に医学研究分野でコンゴのジ...
拉致・米軍再編で連携確認へ=菅官房長官、来月訪米を発表,菅義偉官房長官は２５日の記者会見で、５月９～１２日の日程で米国を訪問すると正式に発表した。菅氏は「拉致問題の早期解決に向けて擦り合わせ...
円相場、111円96~97銭=25日正午現在,２５日の東京外国為替市場の円相場は、正午現在１ドル＝１１１円９６～９７銭と、前日（１１１円８１～８１銭）に比べ１５銭の円安・ドル高とな...
両陛下がルクセンブルク大使館で前大公の弔問,"動画を見る（元記事へ）　天皇皇后両陛下が長年、交流のあったルクセンブルクの前大公の弔問のため、25日午前に大使館を訪問されました。

..."
平均株価 午前終値はきのうより80円高い2万2280円,平均株価は反発しています。午前の終値は24日より80円99銭高い2万2280円99銭となっています。
国民投票のCM規制議論へ 今国会初の衆院憲法審査会,動画を見る（元記事へ）　衆議院の憲法審査会が今の国会で初めて開かれ、憲法改正を問う国民投票を行う際のテレビCM規制の在り方について議論...
習主席訪日を歓迎=菅官房長官,菅義偉官房長官は２５日午前の記者会見で、中国の習近平国家主席が６月に大阪市で開かれる２０カ国・地域（Ｇ２０）首脳会議への出席を明言した...
アステラス薬、自己株9100万株消却へ=株式総数の4.60%-予定日5月31日,アステラス製薬は２５日、自己株式９１００万株を消却すると発表した。発行済み株式総数の４．６０％。消却予定日は５月３１日。（2019/0...
シュナイダー、データセンター向け冷却ソリューションを発売,シュナイダーエレクトリックは4月25日、データセンター(DC)やサーバルームの局所冷却「Uniflair InRow Cooling」...
福知山線脱線事故から14年 現場で初の追悼慰霊式,動画を見る（元記事へ）　乗客乗員107人が死亡した兵庫県尼崎市のJR福知山線脱線事故から25日で14年です。今年は慰霊式が初めて事故現...
“辺野古”別の港から埋め立て用土砂搬出...市民反発,動画を見る（元記事へ）　沖縄県名護市辺野古のアメリカ軍基地建設で政府は25日、新たに別の港からも埋め立て用土砂の搬出作業を始めました。...
JR福知山線脱線14年、事故現場で初の追悼慰霊式,"乗客１０６人が死亡したＪＲ福知山線の脱線事故から２５日で１４年です。今年初めて、事故現場で追悼慰霊式が開かれました。
　２００５年、ス..."
日産 フーガ、クラウン 追撃なるか...次期型は若返りの大勝負？,日産 フーガ 次期型 予想CGもっと画像を見る『セドリック/グロリア』のDNAを受け継ぐ日産の上級4ドアセダン『フーガ』が、次期型で大...
有森裕子理事「渋谷と、日本陸連で元気と健康を」,渋谷区との「相互協力に関する協定」調印式セレモニーに出席した日本陸連の有森裕子理事（右）と尾県貢専務理事（撮影・益田一弘）日本陸連が、...
閣僚日程廃棄「問題ない」=菅長官,菅義偉官房長官は２５日午前の記者会見で、閣僚の面会記録などを記した日程表が各省庁により短期間で廃棄されていたことに関し「それぞれの責任...
スリランカ爆破テロで犠牲 高橋香さんが無言の帰国,動画を見る（元記事へ）　スリランカの連続爆破テロ事件に巻き込まれて死亡した高橋香さん（39）の遺体が25日朝に成田空港に帰国しました。...
